,date,time,season,game_id,sr_start,sr_finish,sr_delta,streak_number,result,my_team_sr,enemy_team_sr,team_sr_delta,my_team_1,my_team_2,my_team_3,my_team_4,my_team_5,my_team_6,enemy_team_1,enemy_team_2,enemy_team_3,enemy_team_4,enemy_team_5,enemy_team_6,map,round,capscore,score_distance,time_left,team_role,match_length,charcter_1,character_2,character_3,communication,note,psychological_condition,eliminations,objective_kills,damage,healing,deaths,weapon_accuracy,offensive_assists,defensive_assists,scoped
2927,11/20/2017,late evening,7,32.0,2575,2603,28,1,win,2597,2599,2,JustWingIt,JvaGamePlay,Adidakorn,Chozin,Faergos,ksidrii,BellyAche,Dro,SenseiShark,Kozlak,Saleene,Thermometer,oasis,3,2-1,wlw,,cp,12.5,lucio,ana,,,,meh,,,,,,,,,
2928,11/20/2017,late evening,7,33.0,2603,2603,0,0,draw,2608,2602,-6,JustWingIt,Zuzu,Sneaky,murdermitten,Scadaterra,Snipersonly,Chidragon,Itstev,Duhamel,Nytemare,Oliver,Tyler1,horizon,1,2,,2:47,attack,5,zen,,,,,meh,,,,,,,,,
2929,11/21/2017,early morning,7,33.0,,,,0,draw,2608,2602,-6,JustWingIt,Zuzu,Sneaky,murdermitten,Scadaterra,Snipersonly,Chidragon,Itstev,Duhamel,Nytemare,Oliver,Tyler2,horizon,2,2,,5:17,defend,2.5,zen,ana,lucio,,,meh,,,,,,,,,
2930,11/21/2017,early morning,7,33.0,,,,0,draw,2608,2602,-6,JustWingIt,Zuzu,Sneaky,murdermitten,Scadaterra,Snipersonly,Chidragon,Itstev,Duhamel,Nytemare,Oliver,Tyler3,horizon,3,1,,0,attack,3,zen,lucio,,,,meh,,,,,,,,,
2931,11/21/2017,early morning,7,33.0,,,,0,draw,2608,2602,-6,JustWingIt,Zuzu,Sneaky,murdermitten,Scadaterra,Snipersonly,Chidragon,Itstev,Duhamel,Nytemare,Oliver,Tyler4,horizon,4,1,,0,defend,5,ana,lucio,,,,meh,,,,,,,,,
2932,11/21/2017,early morning,7,34.0,2603,2577,-26,-1,loss,2584,2598,14,JustWingIt,GoldedNova,Vonevereec,Rini,Drslappy,Polar,Krombopulous,Edwerd,BlakeByrd,Wheelyum,NightKnight,ProSody,route 66,1,1,62,0,attack,7,zen,mercy,,,,meh,,,,,,,,,
2933,11/21/2017,early morning,7,34.0,,,,-1,loss,2584,2598,14,JustWingIt,GoldedNova,Vonevereec,Rini,Drslappy,Polar,Krombopulous,Edwerd,BlakeByrd,Wheelyum,NightKnight,ProSody,route 66,2,2,62.01,,defend,4,mercy,,,,,meh,,,,,,,,,
2934,11/21/2017,early morning,7,35.0,2577,2555,-22,-2,loss,2596,2591,-5,JustWingIt,Musashi,w,Sailorking,FirstHunter,Gwent,D4rk,Terribou,FlashGordon,Bocephus,BSToasty,BlakeByrd,numbani,1,2,60.69,0,defend,8,zen,lucio,,,,meh,,,,,,,,,
2935,11/21/2017,early morning,7,35.0,,,,-2,loss,2596,2591,-5,JustWingIt,Musashi,Chaz6851,Sailorking,FirstHunter,Gwent,D4rk,Terribou,FlashGordon,Bocephus,BSToasty,BlakeByrd,numbani,2,0,,0,attack,4,lucio,,,,,meh,,,,,,,,,
2936,11/21/2017,early morning,7,36.0,2555,2532,-23,-3,loss,2527,2506,-21,JustWingIt,VooDoo,Kenshin86,Crux,NoobNoob,StevesChitt,Rex,ForSakenJG,HamJam,SoupyGoose,Kitty,Rufio1101w,volskaya industries,1,2,,4:13,defend,4,zen,ana,,,,meh,,,,,,,,,
2937,11/21/2017,early morning,7,36.0,,,,-3,loss,2527,2506,-21,JustWingIt,VooDoo,Kenshin86,Crux,NoobNoob,StevesChitt,Rex,ForSakenJG,HamJam,SoupyGoose,Kitty,Rufio1101w,volskaya industries,2,0,,0,attack,4,mercy,,,,,meh,,,,,,,,,
2938,11/21/2017,early morning,7,37.0,2532,2513,-19,-4,loss,2510,2512,2,JustWingIt,Duwop,Gerald,Jeck,Enigma,Slubtastic,CrazyCupid,ForsakenJK,Drowst,Habit,Eva,Tienwin,eichenwalde,1,3,,2:03,defend,6,zen,lucio,,,,meh,,,,,,,,,
2939,11/21/2017,early morning,7,37.0,,,,-4,loss,2510,2512,2,JustWingIt,Duwop,Gerald,Jeck,Enigma,Slubtastic,CrazyCupid,ForsakenJK,Drowst,Habit,Eva,Tienwin,eichenwalde,2,1,,0,attack,7,mercy,lucio,,,,meh,,,,,,,,,
2940,11/21/2017,early morning,7,38.0,2513,2538,25,1,win,2531,2529,-2,JustWingIt,Underlad,Fwankey,ShakenBake,Drwst,Habit,HElehyuareeh,SimpleKaitis,xog,Shpougal,Phyxfire,Zephyrs,king's row,1,2,37.67,0,defend,8,mercy,,,,,meh,,,,,,,,,
2941,11/21/2017,early morning,7,38.0,,,,1,win,2531,2529,-2,JustWingIt,Underlad,Fwankey,ShakenBake,Drwst,Habit,HElehyuareeh,SimpleKaitis,xog,Shpougal,Phyxfire,Zephyrs,king's row,2,3,37.68,3,attack,5,mercy,,,,,meh,,,,,,,,,
2942,11/21/2017,early morning,7,39.0,2538,2511,-27,-1,loss,2541,2549,8,JustWingIt,Barelyalive,Muta,Sailorbleach,GeekyGreek7,Stazick,Sandkingiht,Inverse,Slash,Trixxter13,Grime,STrohno,route 66,1,3,,0,defend,8,orisa,,,,,meh,,,,,,,,,
2943,11/21/2017,early morning,7,39.0,,,,-1,loss,2541,2549,8,JustWingIt,Barelyalive,Muta,Sailorbleach,GeekyGreek7,Stazick,Sandkingiht,Inverse,Slash,Trixxter13,Grime,STrohno,route 66,2,2,,0,attack,8,mercy,,,,,meh,,,,,,,,,
2944,11/21/2017,early morning,7,40.0,2511,2487,-24,-2,loss,2527,2518,-9,JustWingIt,Tymcree,CarnoBot,Tiez,Philthethrill,Punxsutawney,FlameyCake,Globerspy,OnlyTorb,TheGhostHunt,GeekyGreek7,Stazick,template of anubis,1,1,,0,defend,8,mercy,,,,,meh,,,,,,,,,
2945,11/21/2017,early morning,7,40.0,,,,-2,loss,2527,2518,-9,JustWingIt,Tymcree,CarnoBot,Tiez,Philthethrill,Punxsutawney,FlameyCake,Globerspy,OnlyTorb,TheGhostHunt,GeekyGreek8,Stazick,template of anubis,2,0,,0,attack,4,mercy,,,,,meh,,,,,,,,,
2946,11/21/2017,early morning,7,41.0,2487,2509,22,1,win,2459,2459,0,JustWingIt,Dakota,IloveCows,Malliam,Orbital,Swayze,Nazgull,PigPoot,GarbageHanzo,Pengwin87,Shinmessiah,Puffy,gibraltar,1,2,69.7,0,defend,7,mercy,,,,,meh,,,,,,,,,
2947,11/21/2017,early morning,7,41.0,,,,1,win,2459,2459,0,JustWingIt,Dakota,IloveCows,Malliam,Orbital,Swayze,Nazgull,PigPoot,GarbageHanzo,Pengwin87,Shinmessiah,Puffy,gibraltar,2,3,69.71,0,attack,7,mercy,,,,,meh,,,,,,,,,
2948,11/21/2017,early morning,7,42.0,2509,2486,-23,-1,loss,2532,2515,-17,JustWingIt,Octavia,Eraze,Shana,Bergz,Pw3ll,H4z3,Bounia,Andilion,Cinnabon,Luna,Panda,numbani,1,2,53.19,0,attack,8,mercy,,,,,meh,,,,,,,,,
2949,11/21/2017,early morning,7,42.0,,,,-1,loss,2532,2515,-17,JustWingIt,Octavia,Eraze,Shana,Bergz,Pw3ll,H4z3,Bounia,Andilion,Cinnabon,Luna,Panda,numbani,2,3,53.2,0,defend,8,mercy,,,,,meh,,,,,,,,,
2950,11/21/2017,early morning,7,43.0,2486,2467,-19,-2,loss,2471,2460,-11,JustWingIt,Spundle,Seancg,BestBiscuits,MichaelScarn,Mefistofeles,Krisxbell,Kan013cr,Hello,Turstinacorn,Kris,Dubb,hanamura,1,0,,0,attack,4,mercy,,,,,meh,,,,,,,,,
2951,11/21/2017,early morning,7,43.0,,,,-2,loss,2471,2460,-11,JustWingIt,Spundle,Seancg,BestBiscuits,MichaelScarn,Mefistofeles,Krisxbell,Kan013cr,Hello,Turstinacorn,Kris,Dubb,hanamura,2,1,,3,defend,1,mercy,,,,,meh,,,,,,,,,
2952,11/21/2017,early morning,7,44.0,2467,2491,24,1,win,2470,2471,1,JustWingIt,MRD,PrimalNexuz,Armistice,Heinz57,Sirhc,Koozko,MichaelScarn,Ruebenhood,Angeredbees,Gwavitie,MallSanta,hollywood,1,3,79.06,2:43,attack,5,mercy,,,,,meh,,,,,,,,,
2953,11/21/2017,early morning,7,44.0,,,,1,win,2470,2471,1,JustWingIt,MRD,PrimalNexuz,Armistice,Heinz57,Sirhc,Koozko,MichaelScarn,Ruebenhood,Angeredbees,Gwavitie,MallSanta,hollywood,2,2,,0,defend,8,mercy,,,,,meh,,,,,,,,,
2954,11/21/2017,early morning,7,45.0,2491,2470,-21,-1,loss,2477,2484,7,JustWingIt,DarkSnakey,MRD,FortheHorde,Demonicalien,SwankyTiger,MeowLikeAdog,IIIDirtyIII,Legend,PrimalNexuz,GkT1102,Cutiez,eichenwalde,1,3,,0:11,attack,8,mercy,,,,,meh,,,,,,,,,
2955,11/21/2017,early morning,7,45.0,,,,-1,loss,2477,2484,7,JustWingIt,DarkSnakey,MRD,FortheHorde,Demonicalien,SwankyTiger,MeowLikeAdog,IIIDirtyIII,Legend,PrimalNexuz,GkT1103,Cutiez,eichenwalde,2,0,,0,defend,4,lucio,ana,,,,meh,,,,,,,,,
2956,11/21/2017,early morning,7,46.0,2470,2443,-27,-2,loss,2463,2458,-5,JustWingIt,Genkii,Peigeon,Snn,Teck,Zoochgod,Forthehorde,ToeSucker420,Naria,NDEver,Shinmessiah,Strider,gibraltar,1,3,88.63,4:33,defend,4,d'va,,,,,meh,,,,,,,,,
2957,11/21/2017,early morning,7,46.0,,,,-2,loss,2463,2458,-5,JustWingIt,Genkii,Peigeon,Snn,Teck,Zoochgod,Forthehorde,ToeSucker420,Naria,NDEver,Shinmessiah,Strider,gibraltar,2,0,77.9,0,attack,4,mercy,,,,,meh,,,,,,,,,
2958,11/21/2017,early morning,7,47.0,2443,2465,22,1,win,2438,2400,-38,JustWingIt,Mogley,Genkii,Rodikusdude,Zell,Buzzay,Xale,EverGamer,BunBury,GBeefPile,Fluffy,Tie,horizon,1,1,,0,defend,8,mercy,,,,,meh,,,,,,,,,
2959,11/21/2017,early morning,7,47.0,,,,1,win,2438,2400,-38,JustWingIt,Mogley,Genkii,Rodikusdude,Zell,Buzzay,Xale,EverGamer,BunBury,GBeefPile,Fluffy,Tie,horizon,2,2,,4,attack,4,mercy,,,,,meh,,,,,,,,,
2960,11/21/2017,early morning,7,48.0,2465,2486,21,2,win,2480,2475,-5,JustWingIt,Buzzay,CidnightMare,MoonBlock,LamesPudnik,OBJA,Genkii,Zell,Rabidbathtub,CQ24,Defille,EggRollEarl,route 66,1,3,74.5,0,attack,8,mercy,,,,,meh,,,,,,,,,
2961,11/21/2017,early morning,7,48.0,,,,2,win,2480,2475,-5,JustWingIt,Buzzay,CidnightMare,MoonBlock,LamesPudnik,OBJA,Genkii,Zell,Rabidbathtub,CQ24,Defille,EggRollEarl,route 66,2,2,,0,defend,8,mercy,,,,,meh,,,,,,,,,
2962,11/21/2017,early morning,7,49.0,2486,2510,24,3,win,-,2480,-,JustWingIt,Orikzz,Flaco,Melona,Alexsavage,NoStep,Daddyssquirt,CQ24,MrTreecko,Goku,CP2,Yuyo,dorado,1,3,85.75,3:53,attack,4,mercy,,,,,meh,,,,,,,,,
2963,11/21/2017,early morning,7,49.0,,,,3,win,-,2480,-,JustWingIt,Orikzz,Flaco,Melona,Alexsavage,NoStep,Daddyssquirt,CQ24,MrTreecko,Goku,CP2,Yuyo,dorado,2,3,85.75,1:49,defend,6,mercy,,,,,meh,,,,,,,,,
2964,11/21/2017,early morning,7,49.0,,,,3,win,-,2480,-,JustWingIt,Orikzz,Flaco,Melona,Alexsavage,NoStep,Daddyssquirt,CQ24,MrTreecko,Goku,CP2,Yuyo,dorado,3,0,69.27,0,defend,2,mercy,,,,,meh,,,,,,,,,
2965,11/21/2017,early morning,7,49.0,,,,3,win,-,2480,-,JustWingIt,Orikzz,Flaco,Melona,Alexsavage,NoStep,Daddyssquirt,CQ24,MrTreecko,Goku,CP2,Yuyo,dorado,4,1,69.28,1,attack,3,mercy,,,,,meh,,,,,,,,,
2966,11/22/2017,early afternoon,7,50.0,2510,2535,2500%,4,win,2757,2761,4,JustWingIt,OWOWhatsthis,NemoCoffee,Sukha,SpaceTigerMD,Dadmin,Calavera,Machamp,GGG,Heston,BibimBap,BluBluBlu,junkertown,1,3,101.94,0:18,attack,8,mercy,,,,,meh,,,,,,,,,
2967,11/22/2017,early afternoon,7,50.0,,,,4,win,2757,2761,4,JustWingIt,OWOWhatsthis,NemoCoffee,Sukha,SpaceTigerMD,Dadmin,Calavera,Machamp,GGG,Heston,BibimBap,BluBluBlu,junkertown,2,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
2968,11/22/2017,early afternoon,7,51.0,2535,2555,20,5,win,2541,2516,-25,JustWingIt,Bewoulf2000,Authentic,Raven,InsaneLeg,Magsnetiik,Binarysolo01,Alt,T3ddiie,Aleniacearth,DangDude,Ignising,eichenwalde,1,2,58.52,0,attack,8,mercy,,,,,meh,,,,,,,,,
2969,11/22/2017,early afternoon,7,51.0,,,,5,win,2541,2516,-25,JustWingIt,Bewoulf2001,Authentic,Raven,InsaneLeg,Magsnetiik,Binarysolo02,Alt,T3ddiie,Aleniacearth,DangDude,Ignising,eichenwalde,2,1,,0,defend,7,mercy,,,,,meh,,,,,,,,,
2970,11/22/2017,early afternoon,7,52.0,2555,2580,25,6,win,-,2775,-,JustWingIt,OWOWhatsthis,Kilfaktor,You2,GodisNemus,Coriander,Prisoner,BTS,Soothsayer,Lucaswan,Hybrid,LtDan19,hanamura,1,2,,3:57,defend,4,mercy,,,,,meh,,,,,,,,,
2971,11/22/2017,early afternoon,7,52.0,,,,6,win,-,2775,-,JustWingIt,OWOWhatsthis,Kilfaktor,You3,GodisNemus,Coriander,Prisoner,BTS,Soothsayer,Lucaswan,Hybrid,LtDan20,hanamura,2,2,,4:13,attack,4,mercy,,,,,meh,,,,,,,,,
2972,11/22/2017,early afternoon,7,52.0,,,,6,win,-,2775,-,JustWingIt,OWOWhatsthis,Kilfaktor,You4,GodisNemus,Coriander,Prisoner,BTS,Soothsayer,Lucaswan,Hybrid,LtDan21,hanamura,3,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
2973,11/22/2017,early afternoon,7,52.0,,,,6,win,-,2775,-,JustWingIt,OWOWhatsthis,Kilfaktor,You5,GodisNemus,Coriander,Prisoner,BTS,Soothsayer,Lucaswan,Hybrid,LtDan22,hanamura,4,1,,0,attack,4,mercy,,,,,meh,,,,,,,,,
2974,11/22/2017,early afternoon,7,53.0,2580,2604,24,7,win,2603,2578,-25,JustWingIt,Antresar,Reivax,Durotic,Augustus,Mythleft,XsammyBoi,Catztracker,PapaGeorge,Henik,Barry,Hazy,oasis,3,2-1,wlw,,cp,15,mercy,lucio,,,,meh,,,,,,,,,
2975,11/22/2017,early afternoon,7,54.0,2604,2583,-21,-1,loss,2583,2576,-7,JustWingIt,IngroWnzero,MythLeft,Mccree,DoomFistMe,Jackoholic,PapaGeorge,Henik,Quarkon,David,Barry,Hazy,hollywood,1,2,53.77,0,defend,8,mercy,,,,,meh,,,,,,,,,
2976,11/22/2017,early afternoon,7,54.0,,,,-1,loss,2583,2576,-7,JustWingIt,IngroWnzero,MythLeft,Mccree,DoomFistMe,Jackoholic,PapaGeorge,Henik,Quarkon,David,Barry,Hazy,hollywood,2,0,,0,attack,4,mercy,,,,,meh,,,,,,,,,
2977,11/22/2017,early afternoon,7,55.0,2583,2561,-22,-2,loss,2587,2581,-6,JustWingIt,Davritos,Flack,NonReallity,DoomFistMe,Jackoholic,Noob,TBM,Golex,CerealBox,Rimidalvv,Venkata100,template of anubis,1,2,,0.2,defend,8,mercy,,,,,meh,,,,,,,,,
2978,11/22/2017,early afternoon,7,55.0,,,,-2,loss,2587,2581,-6,JustWingIt,Davritos,Flack,NonReallity,DoomFistMe,Jackoholic,Noob,TBM,Golex,CerealBox,Rimidalvv,Venkata100,template of anubis,2,1,,0,attack,8,mercy,,,,,meh,,,,,,,,,
2979,11/22/2017,early afternoon,7,56.0,2561,2586,25,1,win,2522,2500,-22,JustWingIt,TheGandhi,OnePunMan,UnHolySaint,Shaunnn,Warats,Mul,Saber,YoonYoon,Sinful,Andilion,Cinnabon,gibraltar,1,3,88.63,4:40,attack,4,mercy,,,,,meh,,,,,,,,,
2980,11/22/2017,early afternoon,7,56.0,,,,1,win,2522,2500,-22,JustWingIt,TheGandhi,OnePunMan,UnHolySaint,Shaunnn,Warats,Mul,Saber,YoonYoon,Sinful,Andilion,Cinnabon,gibraltar,2,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
2981,11/22/2017,early afternoon,7,57.0,2586,2562,-24,-1,loss,2596,2594,-2,JustWingIt,RageWolf,Loki,Jimothy,Kanon,MurderSaurus,BakedPotato,Oscar,JoeC,Twynn4,Golex,SwagmasterP,horizon,1,2,,4:25,defend,4,mercy,,,,,meh,,,,,,,,,
2982,11/22/2017,early afternoon,7,57.0,,,,-1,loss,2596,2594,-2,JustWingIt,RageWolf,Loki,Jimothy,Kanon,MurderSaurus,BakedPotato,Oscar,JoeC,Twynn4,Golex,SwagmasterP,horizon,2,1,,0,attack,8,mercy,,,,,meh,,,,,,,,,
2983,11/22/2017,early afternoon,7,58.0,2562,2582,20,1,win,2529,2525,-4,JustWingIt,Favot,TheGandhi,EpicWaffles,Piperaid,Varrix,Hoblingoblin,DeadlyFeet,TheBeaver,BlueDragonFm,Kidz,Niiiowe,junkertown,1,1,,0,attack,7,mercy,,,,,meh,,,,,,,,,
2984,11/22/2017,early afternoon,7,58.0,,,,1,win,2529,2525,-4,JustWingIt,Favot,TheGandhi,EpicWaffles,Piperaid,Varrix,Hoblingoblin,DeadlyFeet,TheBeaver,BlueDragonFm,Kidz,Niiiowe,junkertown,2,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
2985,11/22/2017,early afternoon,7,59.0,2582,2559,-23,-1,loss,2592,2609,17,JustWingIt,DrDoctor,Cuncon,AndytheFrog,TydoeDoe,Woofless,EvilSpoon,Hezzigod,NightShade,ShangDynasty,Rokyujo,Moist,route 66,1,3,74.5,1:59,defend,8,mercy,,,,,meh,,,,,,,,,
2986,11/22/2017,early afternoon,7,59.0,,,,-1,loss,2592,2609,17,JustWingIt,DrDoctor,Cuncon,AndytheFrog,TydoeDoe,Woofless,EvilSpoon,Hezzigod,NightShade,ShangDynasty,Rokyujo,Moist,route 66,2,0,,0,attack,4,mercy,zen,,,,meh,,,,,,,,,
2987,11/22/2017,early afternoon,7,60.0,2559,2538,-21,-2,loss,2544,-,-,JustWingIt,Kiluadan,Kuzeno,AndytheFrog,Mithrandir,Terderguson,Gamesdean,Gymleader,Jvanz,Cuncon,CrazyGamer,ARahmora,illios,3,1-2,lwl,,cp,,lucio,mercy,,,,meh,,,,,,,,,
2988,11/22/2017,early afternoon,7,61.0,2538,2513,-25,-3,loss,2514,2533,19,JustWingIt,IceTwenty,GamesDean,NearZam,Ace,Zoom,Melona,Forester,GymLeader,Converge,Mithrandir,Terderguson,template of anubis,1,1,,0,attack,8,zen,lucio,,,,meh,,,,,,,,,
2989,11/22/2017,early afternoon,7,61.0,,,,-3,loss,2514,2533,19,JustWingIt,IceTwenty,GamesDean,NearZam,Ace,Zoom,Melona,Forester,GymLeader,Converge,Mithrandir,Terderguson,template of anubis,2,2,,4,defend,4,mercy,,,,,meh,,,,,,,,,
2990,11/22/2017,early afternoon,7,62.0,2513,2490,-23,-4,loss,2511,2529,18,JustWingIt,Gucci,TwoEggs,Mrrak,Sbucho12,Death,JoanDajer,Freshie,Tortued,Hairphones,Swoop,Zekki,gibraltar,1,3,,3:34,defend,4.5,moira,,,,,meh,,,,,,,,,
2991,11/24/2017,late evening,7,62.0,,,,-4,loss,2511,2529,18,JustWingIt,Gucci,TwoEggs,Mrrak,Sbucho13,Death,JoanDajer,Freshie,Tortued,Hairphones,Swoop,Zekki,gibraltar,2,0,,0,attack,4,,,,,,meh,,,,,,,,,
2992,11/25/2017,early morning,7,63.0,2490,2464,-26,-5,loss,2495,-,-,JustWingIt,Ascension,lulululululu,GummpyPwns,AeroPhobic,TPWC,FackCuddles,Patrol,Phoenix,Rioguenkaku,Cronicus,Vinestar,oasis,3,1-2,lwl,,cp,14,moira,,,,,meh,,,,,,,,,
2993,11/25/2017,early morning,7,64.0,2464,2490,26,1,win,2492,2441,-51,JustWingIt,Kawaiisenpai,Hardtosay,Blink,Greifhardt,SeaofLIes,Grunter,Frosty,Iluvatar,Kaze,Pandaandy,Tsuna,eichenwalde,1,0,,0,attack,4,moira,,,,,meh,,,,,,,,,
2994,11/25/2017,early morning,7,64.0,,,,1,win,2492,2441,-51,JustWingIt,Kawaiisenpai,Hardtosay,Blink,Greifhardt,SeaofLIes,Grunter,Frosty,Iluvatar,Kaze,Pandaandy,Tsuna,eichenwalde,2,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
2995,11/25/2017,early morning,7,65.0,2490,2512,22,2,win,2486,2485,-1,JustWingIt,Cipher,WomboCombo,Bloodshot,Smender,Toasty,FoxFantastic,NovaStunz,Skenegland,Jenkisushi,Jon,Siliquee,king's row,1,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
2996,11/25/2017,early morning,7,65.0,,,,2,win,2486,2485,-1,JustWingIt,Cipher,WomboCombo,Bloodshot,Smender,Toasty,FoxFantastic,NovaStunz,Skenegland,Jenkisushi,Jon,Siliquee,king's row,2,1,,1,attack,3,moira,,,,,meh,,,,,,,,,
2997,11/25/2017,early morning,7,66.0,2512,2491,-21,-1,loss,2519,2525,6,JustWingIt,DudeMan11,MadcuzBad,Killavc,ReactPhantom,Vizionz,CenterServnt,Arar,Tianmiimii,Troopahhh,Agony,SilverHawk,hanamura,1,2,,6:01,defend,2,moira,,,,,meh,,,,,,,,,
2998,11/25/2017,early morning,7,66.0,,,,-1,loss,2519,2525,6,JustWingIt,DudeMan11,MadcuzBad,Killavc,ReactPhantom,Vizionz,CenterServnt,Arar,Tianmiimii,Troopahhh,Agony,SilverHawk,hanamura,2,2,,0,attack,8,mercy,,,,,meh,,,,,,,,,
2999,11/25/2017,early morning,7,66.0,,,,-1,loss,2519,2525,6,JustWingIt,DudeMan11,MadcuzBad,Killavc,ReactPhantom,Vizionz,CenterServnt,Arar,Tianmiimii,Troopahhh,Agony,SilverHawk,hanamura,3,1,,2,defend,4,symmetra,,,,,meh,,,,,,,,,
3000,11/25/2017,early morning,7,67.0,2491,2510,19,1,win,2483,2476,-7,JustWingIt,Lemonsky,Frynaut,Wafflebot,Taylorlg,Zrrasta,Sylis,Grunter,Sleepy,Observant,LuckyDog,RainBowcat,route 66,1,2,44.66,0,defend,8,mercy,,,,,meh,,,,,,,,,
3001,11/25/2017,early morning,7,67.0,,,,1,win,2483,2476,-7,JustWingIt,Lemonsky,Frynaut,Wafflebot,Taylorlg,Zrrasta,Sylis,Grunter,Sleepy,Observant,LuckyDog,RainBowcat,route 66,2,3,44.67,2,attack,6,moira,,,,,meh,,,,,,,,,
3002,11/25/2017,early morning,7,68.0,2510,2531,21,2,win,2513,2532,19,JustWingIt,Trillster,LFDog,Rag,Conman,StormyArise,Ghost,Captaink,Wafflebot,Taxi,MrClement,Popearoni,volskaya industries,1,2,,3:51,attack,4,moira,,,,,meh,,,,,,,,,
3003,11/25/2017,early morning,7,68.0,,,,2,win,2513,2532,19,JustWingIt,Trillster,LFDog,Rag,Conman,StormyArise,Ghost,Captaink,Wafflebot,Taxi,MrClement,Popearoni,volskaya industries,2,1,,0,defend,8,mercy,,,,,meh,,,,,,,,,
3004,11/25/2017,early morning,7,69.0,2531,2560,29,3,win,2544,2519,-25,JustWingIt,Champcat,LFDog,Overwatch,Wedge,RLXtreme,kaelia,Taxi,Tacodom,Messiah,ApeSandals,Shenmeister,horizon,1,2,,2:45,attack,5,lucio,mercy,,,,meh,,,,,,,,,
3005,11/25/2017,early morning,7,69.0,,,,3,win,2544,2519,-25,JustWingIt,Champcat,LFDog,Overwatch,Wedge,RLXtreme,kaelia,Taxi,Tacodom,Messiah,ApeSandals,Shenmeister,horizon,2,0,,0,defend,4,mercy,,,,,meh,,,,,,,,,
3006,11/25/2017,early morning,7,70.0,2560,2533,-27,-1,loss,2537,2522,-15,JustWingIt,JacenSolo,ChampCat,Vulture,CptJackHouse,Zinkimp,Focus,Jarocket,Changmunk,Deebo,Sneaky1234,Strangeway,dorado,1,1,93.94,0,attack,7,orisa,,,,,meh,,,,,,,,,
3007,11/25/2017,early morning,7,70.0,,,,-1,loss,2537,2522,-15,JustWingIt,JacenSolo,ChampCat,Vulture,CptJackHouse,Zinkimp,Focus,Jarocket,Changmunk,Deebo,Sneaky1234,Strangeway,dorado,2,2,93.34,0,defend,7,,,,,,meh,,,,,,,,,
3008,11/25/2017,early morning,7,71.0,2533,2506,-27,-2,loss,2524,2529,5,JustWingIt,TKC,GrumpyPants,Bcarried,Daxter,RedneckBubby,JunkratHater,WidowSuckz,Zacragu,Aea,DriveFormer,KiraQueen,hollywood,1,1,103,0,attack,7,moira,zen,,,,meh,,,,,,,,,
3009,11/25/2017,early morning,7,71.0,,,,-2,loss,2524,2529,5,JustWingIt,TKC,GrumpyPants,Bcarried,Daxter,RedneckBubby,JunkratHater,WidowSuckz,Zacragu,Aea,DriveFormer,KiraQueen,hollywood,2,2,103.01,0,defend,7,orisa,,,,,meh,,,,,,,,,
3010,11/25/2017,early morning,7,72.0,2506,2534,28,1,win,2486,2487,1,JustWingIt,MadamCorgi,Major,ShaunAwesome,Allergies,Lankyking,Piehii,Alphyn,SneezyDwarf,Weadyg,Cinnabunbuns,TKC,lijiang tower,2,2-0,ww,,cp,11.5,lucio,,,,,meh,,,,,,,,,
3011,11/25/2017,early morning,7,73.0,2534,2510,-24,-1,loss,2535,2541,6,JustWingIt,Polybius,Goofster,Jason,Floww,Nate,Mallrat,Chevin,Sanglais,Seaborn,DeadlyKitten,HonorChance,gibraltar,1,1,81.32,0,defend,7,moira,,,,,meh,,,,,,,,,
3012,11/25/2017,early morning,7,73.0,,,,-1,loss,2535,2541,6,JustWingIt,Polybius,Goofster,Jason,Floww,Nate,Mallrat,Chevin,Sanglais,Seaborn,DeadlyKitten,HonorChance,gibraltar,2,0,,0,attack,4,moira,,,,,meh,,,,,,,,,
3013,11/25/2017,early morning,7,74.0,2510,2491,-19,-2,loss,2513,2509,-4,JustWingIt,Bhuckay,HeroDesu,ShinoLuigi,Anddo27,GrimReaper,AstroBoy77,Arcuni,Dynasty,Janef,Scicom,ZZZZZZ,junkertown,1,2,100.44,0,defend,8,mercy,,,,,meh,,,,,,,,,
3014,11/25/2017,early morning,7,74.0,,,,-2,loss,2513,2509,-4,JustWingIt,Bhuckay,HeroDesu,ShinoLuigi,Anddo27,GrimReaper,AstroBoy77,Arcuni,Dynasty,Janef,Scicom,ZZZZZZ,junkertown,2,1,,,attack,7,moira,,,,,meh,,,,,,,,,
3015,11/25/2017,early morning,7,75.0,2491,2515,24,1,win,2483,2482,-1,JustWingIt,Concept,KilGrave,BuckDiesel,Dooder,Draccon,MoetheLawn,PTR,Bhuckay,Joseph,Shadoofus,Sintharus,oasis,2,2-0,ww,,cp,10.5,moira,,,,,meh,,,,,,,,,
3016,11/25/2017,early morning,7,76.0,2515,2541,26,2,win,2503,2508,5,JustWingIt,Vincenttko,Carolina,DoctorPichu,McMike9903,Rudeks,JoeF1sh,Bennetaur,MrKueber,Smokephase,Cutiez,Save,route 66,1,0,81.79,0,defend,4,moira,,,,,meh,,,,,,,,,
